origin_date,scenario_id,age_group,location,target_variables,sample,value
2022-05-22,C-2022-05-22,0-15,PL,inc case,91,36732
2022-05-22,C-2022-05-22,0-15,PL,inc case,92,2347
2022-05-22,C-2022-05-22,0-15,PL,inc case,93,13243
2022-05-22,C-2022-05-22,0-15,PL,inc case,94,53923
2022-05-22,C-2022-05-22,0-15,PL,inc case,95,13616
2022-05-22,C-2022-05-22,0-15,PL,inc case,96,16927
2022-05-22,C-2022-05-22,0-15,PL,inc case,97,21335
2022-05-22,C-2022-05-22,0-15,PL,inc case,98,14292
2022-05-22,C-2022-05-22,0-15,PL,inc case,99,16741
2022-05-22,C-2022-05-22,0-15,PL,inc case,100,94036
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,1,19834
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,2,73205
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,3,25708
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,4,89812
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,5,5670
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,6,87561
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,7,53428
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,8,57830
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,9,9911
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,10,31664
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,11,17251
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,12,4910
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,13,65312
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,14,52485
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,15,14320
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,16,17250
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,17,64642
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,18,953
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,19,45588
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,20,21520
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,21,74229
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,22,84886
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,23,36325
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,24,27627
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,25,45668
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,26,10351
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,27,14204
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,28,42320
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,29,61243
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,30,29617
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,31,2590
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,32,33932
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,33,80984
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,34,33224
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,35,76914
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,36,73200
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,37,53369
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,38,30208
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,39,69092
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,40,27009
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,41,91191
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,42,71783
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,43,45985
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,44,33680
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,45,51240
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,46,45556
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,47,96581
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,48,42970
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,49,81444
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,50,3416
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,51,70567
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,52,75184
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,53,96196
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,54,86094
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,55,5700
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,56,50558
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,57,86270
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,58,14628
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,59,24970
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,60,19501
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,61,62030
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,62,96812
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,63,30139
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,64,39178
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,65,82027
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,66,87918
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,67,67680
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,68,15314
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,69,3387
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,70,69486
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,71,85493
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,72,89697
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,73,22601
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,74,1006
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,75,53517
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,76,72797
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,77,55409
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,78,89929
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,79,54827
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,80,6435
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,81,23796
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,82,92187
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,83,30828
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,84,57519
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,85,29225
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,86,32004
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,87,85237
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,88,38031
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,89,90736
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,90,19421
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,91,9633
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,92,41081
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,93,5936
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,94,91189
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,95,9613
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,96,11689
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,97,6702
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,98,95994
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,99,88113
2022-05-22,C-2022-05-22,0-15,PL,inc hosp,100,83372
2022-05-22,C-2022-05-22,0-15,FR,inc case,1,98761
2022-05-22,C-2022-05-22,0-15,FR,inc case,2,38177
2022-05-22,C-2022-05-22,0-15,FR,inc case,3,90963
2022-05-22,C-2022-05-22,0-15,FR,inc case,4,88980
2022-05-22,C-2022-05-22,0-15,FR,inc case,5,82093
2022-05-22,C-2022-05-22,0-15,FR,inc case,6,16910
2022-05-22,C-2022-05-22,0-15,FR,inc case,7,17045
2022-05-22,C-2022-05-22,0-15,FR,inc case,8,51449
2022-05-22,C-2022-05-22,0-15,FR,inc case,9,86736
2022-05-22,C-2022-05-22,0-15,FR,inc case,10,89684
2022-05-22,C-2022-05-22,0-15,FR,inc case,11,4863
2022-05-22,C-2022-05-22,0-15,FR,inc case,12,1992
2022-05-22,C-2022-05-22,0-15,FR,inc case,13,88973
2022-05-22,C-2022-05-22,0-15,FR,inc case,14,63609
2022-05-22,C-2022-05-22,0-15,FR,inc case,15,77351
2022-05-22,C-2022-05-22,0-15,FR,inc case,16,31743
2022-05-22,C-2022-05-22,0-15,FR,inc case,17,31967
2022-05-22,C-2022-05-22,0-15,FR,inc case,18,59287
2022-05-22,C-2022-05-22,0-15,FR,inc case,19,4256
2022-05-22,C-2022-05-22,0-15,FR,inc case,20,20911
2022-05-22,C-2022-05-22,0-15,FR,inc case,21,12069
2022-05-22,C-2022-05-22,0-15,FR,inc case,22,23498
2022-05-22,C-2022-05-22,0-15,FR,inc case,23,27671
2022-05-22,C-2022-05-22,0-15,FR,inc case,24,45532
2022-05-22,C-2022-05-22,0-15,FR,inc case,25,654
2022-05-22,C-2022-05-22,0-15,FR,inc case,26,13303
2022-05-22,C-2022-05-22,0-15,FR,inc case,27,35903
2022-05-22,C-2022-05-22,0-15,FR,inc case,28,65888
2022-05-22,C-2022-05-22,0-15,FR,inc case,29,89147
2022-05-22,C-2022-05-22,0-15,FR,inc case,30,6375
2022-05-22,C-2022-05-22,0-15,FR,inc case,31,96456
2022-05-22,C-2022-05-22,0-15,FR,inc case,32,10111
2022-05-22,C-2022-05-22,0-15,FR,inc case,33,69555
2022-05-22,C-2022-05-22,0-15,FR,inc case,34,47539
2022-05-22,C-2022-05-22,0-15,FR,inc case,35,24936
2022-05-22,C-2022-05-22,0-15,FR,inc case,36,3355
2022-05-22,C-2022-05-22,0-15,FR,inc case,37,39133
2022-05-22,C-2022-05-22,0-15,FR,inc case,38,33598
2022-05-22,C-2022-05-22,0-15,FR,inc case,39,62716
2022-05-22,C-2022-05-22,0-15,FR,inc case,40,2111
2022-05-22,C-2022-05-22,0-15,FR,inc case,41,99738
2022-05-22,C-2022-05-22,0-15,FR,inc case,42,74101
2022-05-22,C-2022-05-22,0-15,FR,inc case,43,34535
2022-05-22,C-2022-05-22,0-15,FR,inc case,44,32009
2022-05-22,C-2022-05-22,0-15,FR,inc case,45,537
2022-05-22,C-2022-05-22,0-15,FR,inc case,46,79814
2022-05-22,C-2022-05-22,0-15,FR,inc case,47,6208
2022-05-22,C-2022-05-22,0-15,FR,inc case,48,97069
2022-05-22,C-2022-05-22,0-15,FR,inc case,49,33359
2022-05-22,C-2022-05-22,0-15,FR,inc case,50,4392
2022-05-22,C-2022-05-22,0-15,FR,inc case,51,83616
2022-05-22,C-2022-05-22,0-15,FR,inc case,52,76189
2022-05-22,C-2022-05-22,0-15,FR,inc case,53,72454
2022-05-22,C-2022-05-22,0-15,FR,inc case,54,74679
2022-05-22,C-2022-05-22,0-15,FR,inc case,55,65328
2022-05-22,C-2022-05-22,0-15,FR,inc case,56,92404
2022-05-22,C-2022-05-22,0-15,FR,inc case,57,5300
2022-05-22,C-2022-05-22,0-15,FR,inc case,58,87152
2022-05-22,C-2022-05-22,0-15,FR,inc case,59,21738
2022-05-22,C-2022-05-22,0-15,FR,inc case,60,37965
2022-05-22,C-2022-05-22,0-15,FR,inc case,61,48334
2022-05-22,C-2022-05-22,0-15,FR,inc case,62,98268
2022-05-22,C-2022-05-22,0-15,FR,inc case,63,93028
2022-05-22,C-2022-05-22,0-15,FR,inc case,64,33341
2022-05-22,C-2022-05-22,0-15,FR,inc case,65,23412
2022-05-22,C-2022-05-22,0-15,FR,inc case,66,48249
2022-05-22,C-2022-05-22,0-15,FR,inc case,67,9434
2022-05-22,C-2022-05-22,0-15,FR,inc case,68,8443
2022-05-22,C-2022-05-22,0-15,FR,inc case,69,3889
2022-05-22,C-2022-05-22,0-15,FR,inc case,70,75509
2022-05-22,C-2022-05-22,0-15,FR,inc case,71,49549
2022-05-22,C-2022-05-22,0-15,FR,inc case,72,79769
2022-05-22,C-2022-05-22,0-15,FR,inc case,73,53364
2022-05-22,C-2022-05-22,0-15,FR,inc case,74,10579
2022-05-22,C-2022-05-22,0-15,FR,inc case,75,17663
2022-05-22,C-2022-05-22,0-15,FR,inc case,76,28514
2022-05-22,C-2022-05-22,0-15,FR,inc case,77,16331
2022-05-22,C-2022-05-22,0-15,FR,inc case,78,76608
2022-05-22,C-2022-05-22,0-15,FR,inc case,79,16129
2022-05-22,C-2022-05-22,0-15,FR,inc case,80,13781
2022-05-22,C-2022-05-22,0-15,FR,inc case,81,39076
2022-05-22,C-2022-05-22,0-15,FR,inc case,82,31010
2022-05-22,C-2022-05-22,0-15,FR,inc case,83,95441
2022-05-22,C-2022-05-22,0-15,FR,inc case,84,61525
2022-05-22,C-2022-05-22,0-15,FR,inc case,85,60518
2022-05-22,C-2022-05-22,0-15,FR,inc case,86,90922
2022-05-22,C-2022-05-22,0-15,FR,inc case,87,40456
2022-05-22,C-2022-05-22,0-15,FR,inc case,88,77163
2022-05-22,C-2022-05-22,0-15,FR,inc case,89,13346
2022-05-22,C-2022-05-22,0-15,FR,inc case,90,86252
2022-05-22,C-2022-05-22,0-15,FR,inc case,91,84410
2022-05-22,C-2022-05-22,0-15,FR,inc case,92,65125
2022-05-22,C-2022-05-22,0-15,FR,inc case,93,72184
2022-05-22,C-2022-05-22,0-15,FR,inc case,94,79193
2022-05-22,C-2022-05-22,0-15,FR,inc case,95,63213
2022-05-22,C-2022-05-22,0-15,FR,inc case,96,65150
2022-05-22,C-2022-05-22,0-15,FR,inc case,97,27130
2022-05-22,C-2022-05-22,0-15,FR,inc case,98,49322
2022-05-22,C-2022-05-22,0-15,FR,inc case,99,12653
2022-05-22,C-2022-05-22,0-15,FR,inc case,100,47761
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,1,86077
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,2,61361
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,3,9945
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,4,4671
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,5,87484
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,6,13256
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,7,82614
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,8,20957
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,9,32061
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,10,6639
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,11,15646
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,12,51201
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,13,82026
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,14,39555
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,15,32413
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,16,64410
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,17,81914
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,18,89571
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,19,2897
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,20,85281
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,21,13117
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,22,25658
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,23,23710
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,24,28044
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,25,87757
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,26,33296
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,27,81113
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,28,72568
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,29,46831
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,30,79392
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,31,63950
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,32,8291
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,33,3634
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,34,90599
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,35,54635
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,36,78350
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,37,72380
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,38,49596
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,39,12652
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,40,37863
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,41,16444
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,42,39227
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,43,58085
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,44,21121
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,45,99370
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,46,42272
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,47,3786
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,48,83917
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,49,54736
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,50,40275
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,51,2599
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,52,16391
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,53,91594
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,54,11563
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,55,66269
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,56,43305
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,57,93144
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,58,22169
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,59,26653
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,60,50616
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,61,13945
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,62,50801
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,63,36769
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,64,67695
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,65,69126
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,66,67100
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,67,72221
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,68,96403
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,69,41476
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,70,48159
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,71,37207
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,72,82483
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,73,71843
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,74,9682
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,75,79407
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,76,35901
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,77,55553
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,78,20096
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,79,99543
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,80,72482
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,81,87494
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,82,2917
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,83,3380
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,84,47204
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,85,50582
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,86,2161
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,87,84842
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,88,87809
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,89,24483
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,90,73385
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,91,96460
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,92,22987
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,93,60251
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,94,35224
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,95,14143
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,96,63843
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,97,9963
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,98,93646
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,99,71342
2022-05-22,C-2022-05-22,0-15,FR,inc hosp,100,21755
2022-05-22,C-2022-05-22,16-64,IE,inc case,1,80173
2022-05-22,C-2022-05-22,16-64,IE,inc case,2,37285
2022-05-22,C-2022-05-22,16-64,IE,inc case,3,26465
2022-05-22,C-2022-05-22,16-64,IE,inc case,4,24745
2022-05-22,C-2022-05-22,16-64,IE,inc case,5,99532
2022-05-22,C-2022-05-22,16-64,IE,inc case,6,20888
2022-05-22,C-2022-05-22,16-64,IE,inc case,7,72543
2022-05-22,C-2022-05-22,16-64,IE,inc case,8,69063
2022-05-22,C-2022-05-22,16-64,IE,inc case,9,57658
2022-05-22,C-2022-05-22,16-64,IE,inc case,10,94715
2022-05-22,C-2022-05-22,16-64,IE,inc case,11,899
2022-05-22,C-2022-05-22,16-64,IE,inc case,12,92533
2022-05-22,C-2022-05-22,16-64,IE,inc case,13,91572
2022-05-22,C-2022-05-22,16-64,IE,inc case,14,10422
2022-05-22,C-2022-05-22,16-64,IE,inc case,15,98138
2022-05-22,C-2022-05-22,16-64,IE,inc case,16,99685
2022-05-22,C-2022-05-22,16-64,IE,inc case,17,23145
2022-05-22,C-2022-05-22,16-64,IE,inc case,18,199
2022-05-22,C-2022-05-22,16-64,IE,inc case,19,18128
2022-05-22,C-2022-05-22,16-64,IE,inc case,20,90931
2022-05-22,C-2022-05-22,16-64,IE,inc case,21,98518
2022-05-22,C-2022-05-22,16-64,IE,inc case,22,59059
2022-05-22,C-2022-05-22,16-64,IE,inc case,23,61210
2022-05-22,C-2022-05-22,16-64,IE,inc case,24,47514
2022-05-22,C-2022-05-22,16-64,IE,inc case,25,93439
2022-05-22,C-2022-05-22,16-64,IE,inc case,26,94210
2022-05-22,C-2022-05-22,16-64,IE,inc case,27,40739
2022-05-22,C-2022-05-22,16-64,IE,inc case,28,5697
2022-05-22,C-2022-05-22,16-64,IE,inc case,29,91932
2022-05-22,C-2022-05-22,16-64,IE,inc case,30,63978
2022-05-22,C-2022-05-22,16-64,IE,inc case,31,75899
2022-05-22,C-2022-05-22,16-64,IE,inc case,32,27564
2022-05-22,C-2022-05-22,16-64,IE,inc case,33,42697
2022-05-22,C-2022-05-22,16-64,IE,inc case,34,83748
2022-05-22,C-2022-05-22,16-64,IE,inc case,35,21874
2022-05-22,C-2022-05-22,16-64,IE,inc case,36,28319
2022-05-22,C-2022-05-22,16-64,IE,inc case,37,90284
2022-05-22,C-2022-05-22,16-64,IE,inc case,38,89636
2022-05-22,C-2022-05-22,16-64,IE,inc case,39,56031
2022-05-22,C-2022-05-22,16-64,IE,inc case,40,96064
2022-05-22,C-2022-05-22,16-64,IE,inc case,41,85117
2022-05-22,C-2022-05-22,16-64,IE,inc case,42,16592
2022-05-22,C-2022-05-22,16-64,IE,inc case,43,27968
2022-05-22,C-2022-05-22,16-64,IE,inc case,44,86646
2022-05-22,C-2022-05-22,16-64,IE,inc case,45,23022
2022-05-22,C-2022-05-22,16-64,IE,inc case,46,27276
2022-05-22,C-2022-05-22,16-64,IE,inc case,47,23279
2022-05-22,C-2022-05-22,16-64,IE,inc case,48,67253
2022-05-22,C-2022-05-22,16-64,IE,inc case,49,61695
2022-05-22,C-2022-05-22,16-64,IE,inc case,50,5088
2022-05-22,C-2022-05-22,16-64,IE,inc case,51,52480
2022-05-22,C-2022-05-22,16-64,IE,inc case,52,82376
2022-05-22,C-2022-05-22,16-64,IE,inc case,53,39789
2022-05-22,C-2022-05-22,16-64,IE,inc case,54,18679
2022-05-22,C-2022-05-22,16-64,IE,inc case,55,96073
2022-05-22,C-2022-05-22,16-64,IE,inc case,56,62596
2022-05-22,C-2022-05-22,16-64,IE,inc case,57,27901
2022-05-22,C-2022-05-22,16-64,IE,inc case,58,50856
2022-05-22,C-2022-05-22,16-64,IE,inc case,59,18096
2022-05-22,C-2022-05-22,16-64,IE,inc case,60,67574
2022-05-22,C-2022-05-22,16-64,IE,inc case,61,49712
2022-05-22,C-2022-05-22,16-64,IE,inc case,62,70389
2022-05-22,C-2022-05-22,16-64,IE,inc case,63,21268
2022-05-22,C-2022-05-22,16-64,IE,inc case,64,39103
2022-05-22,C-2022-05-22,16-64,IE,inc case,65,70318
2022-05-22,C-2022-05-22,16-64,IE,inc case,66,39263
2022-05-22,C-2022-05-22,16-64,IE,inc case,67,68925
2022-05-22,C-2022-05-22,16-64,IE,inc case,68,43549
2022-05-22,C-2022-05-22,16-64,IE,inc case,69,44197
2022-05-22,C-2022-05-22,16-64,IE,inc case,70,16766
2022-05-22,C-2022-05-22,16-64,IE,inc case,71,39379
2022-05-22,C-2022-05-22,16-64,IE,inc case,72,24895
2022-05-22,C-2022-05-22,16-64,IE,inc case,73,6193
2022-05-22,C-2022-05-22,16-64,IE,inc case,74,52264
2022-05-22,C-2022-05-22,16-64,IE,inc case,75,71300
2022-05-22,C-2022-05-22,16-64,IE,inc case,76,13314
2022-05-22,C-2022-05-22,16-64,IE,inc case,77,8255
2022-05-22,C-2022-05-22,16-64,IE,inc case,78,86245
2022-05-22,C-2022-05-22,16-64,IE,inc case,79,48116
2022-05-22,C-2022-05-22,16-64,IE,inc case,80,44716
2022-05-22,C-2022-05-22,16-64,IE,inc case,81,10682
2022-05-22,C-2022-05-22,16-64,IE,inc case,82,13402
2022-05-22,C-2022-05-22,16-64,IE,inc case,83,33786
2022-05-22,C-2022-05-22,16-64,IE,inc case,84,89119
2022-05-22,C-2022-05-22,16-64,IE,inc case,85,62179
2022-05-22,C-2022-05-22,16-64,IE,inc case,86,66791
2022-05-22,C-2022-05-22,16-64,IE,inc case,87,17007
2022-05-22,C-2022-05-22,16-64,IE,inc case,88,80676
2022-05-22,C-2022-05-22,16-64,IE,inc case,89,2541
2022-05-22,C-2022-05-22,16-64,IE,inc case,90,1600
2022-05-22,C-2022-05-22,16-64,IE,inc case,91,93622
2022-05-22,C-2022-05-22,16-64,IE,inc case,92,66755
2022-05-22,C-2022-05-22,16-64,IE,inc case,93,3658
2022-05-22,C-2022-05-22,16-64,IE,inc case,94,88068
2022-05-22,C-2022-05-22,16-64,IE,inc case,95,47289
2022-05-22,C-2022-05-22,16-64,IE,inc case,96,84481
2022-05-22,C-2022-05-22,16-64,IE,inc case,97,55258
2022-05-22,C-2022-05-22,16-64,IE,inc case,98,40458
2022-05-22,C-2022-05-22,16-64,IE,inc case,99,4225
2022-05-22,C-2022-05-22,16-64,IE,inc case,100,8601
2022-05-22,C-2022-05-22,16-64,IE,inc hosp,1,84127
2022-05-22,C-2022-05-22,16-64,IE,inc hosp,2,65652
2022-05-22,C-2022-05-22,16-64,IE,inc hosp,3,78034
2022-05-22,C-2022-05-22,16-64,IE,inc hosp,4,4532
2022-05-22,C-2022-05-22,16-64,IE,inc hosp,5,13078
2022-05-22,C-2022-05-22,16-64,IE,inc hosp,6,5889
2022-05-22,C-2022-05-22,16-64,IE,inc hosp,7,20558
2022-05-22,C-2022-05-22,16-64,IE,inc hosp,8,68557
2022-05-22,C-2022-05-22,16-64,IE,inc hosp,9,75300
2022-05-22,C-2022-05-22,16-64,IE,inc hosp,10,9972
2022-05-22,C-2022-05-22,16-64,IE,inc hosp,11,82342
2022-05-22,C-2022-05-22,16-64,IE,inc hosp,12,1259
2022-05-22,C-2022-05-22,16-64,IE,inc hosp,13,11573
